uniq_id,product_name,pid,retail_price,discounted_price,is_FK_Advantage_product,product_rating,overall_rating,brand
456b19b6ea5f306fd6a29b9a27c4689f,Prithish Floral Heart with Butterflies Ceramic Mug,MUGE6A5HP6TG9YCQ,489.00,218.00,FALSE,No rating available,No rating available,
98aee0b404454a70051e1aa553501f3e,Printland PMBA1331 Ceramic Mug,MUGEACY8F4ZAFQNJ,640.00,357.00,FALSE,No rating available,No rating available,
7ceee8091fc1f1ee03ae38814ebb7101,Printland PMR1837 Ceramic Mug,MUGEBFGFSYVB3FF3,634.00,334.00,FALSE,No rating available,No rating available,
fbc7d8a4712e6f1931b1a044a5470479,Printland PMR1274 Ceramic Mug,MUGEACY8MJHFFY3P,632.00,356.00,FALSE,No rating available,No rating available,
63bc43c0000e71eb11bfafd2f46214a4,Printland PMBA1044 Ceramic Mug,MUGEBFGY3ZYAPFYR,649.00,345.00,FALSE,No rating available,No rating available,
98bb22fdffcc9b6680e9725053e90b94,Rockmantra 3d Fruits Ceramic Mug,MUGEAGGKHFAM4YZG,479.00,229.00,FALSE,No rating available,No rating available,
f8794f7a06b530782c66f7c0911bb437,Rockmantra Fantasy ArtRMMW50000330 Ceramic Mug,MUGEAGGKMRZABCNZ,481.00,247.00,FALSE,No rating available,No rating available,
268c4efb0c010144242e1aa6b89f13fa,Prithish Independence Day Design 5 Ceramic Mug,MUGE9P6DGMCWBWJH,581.00,258.00,FALSE,No rating available,No rating available,
5d87c7c2a6f48636f5b8936dd4d7fdeb,Rockmantra Sicky Frood Ceramic Mug,MUGEAGGKYSMHGRMH,492.00,220.00,FALSE,No rating available,No rating available,
b33555f7faff1d2958297c2ee30d4c5b,Prithish Aries Double Color Ceramic Mug,MUGE9HRRXMEBTYR2,597.00,274.00,FALSE,5,5,
14b6f45ba93bb0faa74c153c040706ef,Rockmantra Sea Evening Sean Ceramic Mug,MUGEAGGKNHCZKE2Q,495.00,247.00,FALSE,No rating available,No rating available,
60b17508e025411d5ab32240b44c861e,Prithish Mr Curve Mooch Ceramic Mug,MUGE6A5HZQ564AWG,494.00,220.00,FALSE,No rating available,No rating available,
c0ee0d2e0bf0013ec867a26789aa0842,Prithish Friendship Is Love With Understanding Double Color Ceramic Mug,MUGECEVFZHZHYBZV,595.00,264.00,FALSE,No rating available,No rating available,
ba6041eb680458816fba47e958e1550c,Rockmantra Big Blue Sports Car Ceramic Mug,MUGEAGGKVNSUCWUG,488.00,220.00,FALSE,No rating available,No rating available,
8507eb0ef32c1c0db700f20aad6d9bcd,Rockmantra Sonakshi Sinha Beautiful Look Ceramic Mug,MUGEAGGKSGCWPFTG,481.00,256.00,FALSE,No rating available,No rating available,
ff42cda3150296021920d56dc60a15df,Printland PMR1273 Ceramic Mug,MUGEACY8MDQCWAGH,645.00,379.00,FALSE,No rating available,No rating available,
4a6723965158b50e65cc2f19ac35f0e5,Prithish Awesome Grandmom Double Color Ceramic Mug,MUGECJZ2AHNZ2JHS,595.00,289.00,FALSE,No rating available,No rating available,
3ecf0fb1f7b5f7d92fc44400adbc27c8,Prithish Time To Poop Ceramic Mug,MUGE9WYRNRCC5W65,485.00,169.00,FALSE,No rating available,No rating available,
c9a957231cf4b5bd3d17a84e3bcae1e5,Prithish Oh Crap ! She's Up Ceramic Mug,MUGE6A5HZUJ924WH,480.00,202.00,FALSE,5,5,
223b7cda502479fc320419e50529462f,Printland PMR1046 Ceramic Mug,MUGEBFGFYPNW7GQ8,648.00,355.00,FALSE,No rating available,No rating available,
084540d24e29b7d23ff0c808f87972e9,Prithish Abstract Design 28 Ceramic Mug,MUGE5HG8VVGMBN5M,487.00,144.00,FALSE,No rating available,No rating available,
eb332f19757c9ae84e4de3d856de9b89,Printland PMR1049 Ceramic Mug,MUGEBFGF6ZUHKH4C,639.00,367.00,FALSE,No rating available,No rating available,
10e4e78edc2524571926e117274da4a4,Prithish Yo Here We Go Ceramic Mug,MUGEB7J7GMQTWDP6,497.00,212.00,FALSE,No rating available,No rating available,
6e505f92f646daa3b7ecf924e2d04241,Printland PMR1057 Ceramic Mug,MUGEBFGFMTNYY7X3,637.00,338.00,FALSE,No rating available,No rating available,
68ca0f6093cf1ecb033b20ad973561c4,Rockmantra Hot Girl Smile Ceramic Mug,MUGEAGGKZSXJZXBB,488.00,239.00,FALSE,No rating available,No rating available,
aaf34a8234df74002bee4bc497ff242e,Rockmantra Freeg Ceramic Mug,MUGEAGGKFB4NSF9K,497.00,250.00,FALSE,No rating available,No rating available,
64f1a483809033719f85e5af548bf24e,Prithish Strength You Need For Tomorrow Ceramic Mug,MUGE6ZDZUCAYFRFF,491.00,214.00,FALSE,No rating available,No rating available,
fc7abdf67b4d7dbf64dffbab7b37599c,Prithish Monster Kids Ceramic Mug,MUGE6A5HYZZVG5Y3,486.00,193.00,FALSE,No rating available,No rating available,
c92903abe544b13ec00ff49eec0f2167,Printland CMW1676 Ceramic Mug,MUGEACY8ZBCGS2ZF,456.00,232.00,FALSE,No rating available,No rating available,
e973239d05a4cb913f59130b12668284,Rockmantra Left 4 Dead Ceramic Mug,MUGEAGGKKDAXEA36,489.00,233.00,FALSE,No rating available,No rating available,
1afa5f2c3c9b4b43def6dc2e695d2c87,Printland PMR1336 Ceramic Mug,MUGEACY8VQRMM4FX,630.00,343.00,FALSE,No rating available,No rating available,
73503fe89ea77420a598f4a1019e5b6d,Prithish Pscychological Illusions Design 5 Ceramic Mug,MUGE7DUFGUZDQMTQ,485.00,195.00,FALSE,No rating available,No rating available,
e6a2a2f454f15ec0f151aebf202caa67,Printland PMBA1050 Ceramic Mug,MUGEBFGF6PBQ2R3K,642.00,357.00,FALSE,No rating available,No rating available,
f34badf53d4b82dcd3a47541b88d5c69,Printland PMR1329 Ceramic Mug,MUGEACY8CDCZTUMD,647.00,339.00,FALSE,No rating available,No rating available,
